Region,Country,ISO.Code,RE.or.Non.RE,Group.Technology,Technology,Producer.Type,Year,Electricity.Installed.Capacity..MW.
Asia,Mongolia,MNG,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,50
Asia,Mongolia,MNG,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,100
Asia,Mongolia,MNG,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,155
Asia,Mongolia,MNG,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,155
Asia,Mongolia,MNG,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,155
Asia,Myanmar,MMR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,"1,753"
Asia,Myanmar,MMR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,"2,357"
Asia,Myanmar,MMR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,"2,803"
Asia,Myanmar,MMR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,"2,988"
Asia,Myanmar,MMR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,"3,888"
Asia,Myanmar,MMR,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2017,0
Asia,Myanmar,MMR,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2018,0
Asia,Myanmar,MMR,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2019,0
Asia,Myanmar,MMR,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2020,0
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2016,0
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2017,3
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2018,3
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2019,3
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2020,3
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,0
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,0
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Biogas,Off-grid,2016,1
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Biogas,Off-grid,2017,1
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Biogas,Off-grid,2018,1
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Biogas,Off-grid,2019,1
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Biogas,Off-grid,2020,1
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2017,0
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2018,0
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2019,0
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2020,0
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2016,7
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2017,7
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2018,7
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2019,7
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2020,7
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,"3,258"
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,"3,298"
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,"3,298"
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,"3,298"
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,"3,298"
Asia,Myanmar,MMR,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,32
Asia,Myanmar,MMR,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,44
Asia,Myanmar,MMR,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,48
Asia,Myanmar,MMR,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,48
Asia,Myanmar,MMR,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,44
Asia,Myanmar,MMR,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,40
Asia,Myanmar,MMR,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,40
Asia,Myanmar,MMR,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2016,0
Asia,Myanmar,MMR,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2017,0
Asia,Myanmar,MMR,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2018,0
Asia,Myanmar,MMR,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2019,0
Asia,Myanmar,MMR,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2020,0
Asia,Nepal,NPL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,53
Asia,Nepal,NPL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,53
Asia,Nepal,NPL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,53
Asia,Nepal,NPL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,53
Asia,Nepal,NPL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,53
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2016,51
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2017,52
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2018,54
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2019,55
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2020,55
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,783
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,887
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,"1,007"
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,"1,127"
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,"1,248"
Asia,Nepal,NPL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,13
Asia,Nepal,NPL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,53
Asia,Nepal,NPL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,51
Asia,Nepal,NPL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,49
Asia,Nepal,NPL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,49
Asia,Nepal,NPL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,1
Asia,Nepal,NPL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,2
Asia,Nepal,NPL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,2
Asia,Nepal,NPL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,2
Asia,Nepal,NPL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,11
Asia,Nepal,NPL,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2016,0
Asia,Nepal,NPL,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2017,0
Asia,Nepal,NPL,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2018,0
Asia,Nepal,NPL,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2019,0
Asia,Nepal,NPL,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2020,0
Asia,Pakistan,PAK,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,"16,701"
Asia,Pakistan,PAK,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,"21,300"
Asia,Pakistan,PAK,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,"23,900"
Asia,Pakistan,PAK,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,"25,880"
Asia,Pakistan,PAK,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,"25,880"
Asia,Pakistan,PAK,Total Non-Renewable,Nuclear,Nuclear,On-grid,2016,752
Asia,Pakistan,PAK,Total Non-Renewable,Nuclear,Nuclear,On-grid,2017,"1,142"
Asia,Pakistan,PAK,Total Non-Renewable,Nuclear,Nuclear,On-grid,2018,"1,142"
Asia,Pakistan,PAK,Total Non-Renewable,Nuclear,Nuclear,On-grid,2019,"1,142"
Asia,Pakistan,PAK,Total Non-Renewable,Nuclear,Nuclear,On-grid,2020,"1,142"
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,365
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,365
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,423
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,423
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,423
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Biogas,On-grid,2016,9
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Biogas,On-grid,2017,9
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Biogas,On-grid,2018,9
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Biogas,On-grid,2019,9
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Biogas,On-grid,2020,9
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2016,16
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2017,16
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2018,16
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2019,16
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2020,16
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,"7,232"
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,"7,384"
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,"9,884"
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,"9,884"
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,"9,986"
Asia,Pakistan,PAK,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,1
Asia,Pakistan,PAK,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,12
Asia,Pakistan,PAK,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,12
Asia,Pakistan,PAK,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,22
Asia,Pakistan,PAK,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,22
Asia,Pakistan,PAK,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,589
Asia,Pakistan,PAK,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,643
Asia,Pakistan,PAK,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,667
Asia,Pakistan,PAK,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,691
Asia,Pakistan,PAK,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,715
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2016,0
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2017,0
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2018,0
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2019,0
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2020,0
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,591
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,789
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,"1,186"
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,"1,236"
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,"1,236"
Asia,Philippines,PHL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2016,450
Asia,Philippines,PHL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2017,479
Asia,Philippines,PHL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2018,519
Asia,Philippines,PHL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2019,523
Asia,Philippines,PHL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2020,550
Asia,Philippines,PHL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,"14,769"
Asia,Philippines,PHL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,"15,266"
Asia,Philippines,PHL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,"16,058"
Asia,Philippines,PHL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,"17,647"
Asia,Philippines,PHL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,"17,647"
Asia,Philippines,PHL,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2016,736
Asia,Philippines,PHL,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2017,736
Asia,Philippines,PHL,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2018,736
Asia,Philippines,PHL,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2019,736
Asia,Philippines,PHL,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2020,736
Asia,Philippines,PHL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,219
Asia,Philippines,PHL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,235
Asia,Philippines,PHL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,287
Asia,Philippines,PHL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,339
Asia,Philippines,PHL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,339
Asia,Philippines,PHL,Total Renewable,Bioenergy,Biogas,Off-grid,2016,30
Asia,Philippines,PHL,Total Renewable,Bioenergy,Biogas,Off-grid,2017,30
Asia,Philippines,PHL,Total Renewable,Bioenergy,Biogas,Off-grid,2018,30
Asia,Philippines,PHL,Total Renewable,Bioenergy,Biogas,Off-grid,2019,30
Asia,Philippines,PHL,Total Renewable,Bioenergy,Biogas,Off-grid,2020,5
Asia,Philippines,PHL,Total Renewable,Bioenergy,Biogas,On-grid,2016,10
Asia,Philippines,PHL,Total Renewable,Bioenergy,Biogas,On-grid,2017,12
Asia,Philippines,PHL,Total Renewable,Bioenergy,Biogas,On-grid,2018,24
Asia,Philippines,PHL,Total Renewable,Bioenergy,Biogas,On-grid,2019,24
Asia,Philippines,PHL,Total Renewable,Bioenergy,Biogas,On-grid,2020,24
Asia,Philippines,PHL,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2016,"1,916"
Asia,Philippines,PHL,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2017,"1,916"
Asia,Philippines,PHL,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2018,"1,928"
Asia,Philippines,PHL,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2019,"1,928"
Asia,Philippines,PHL,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2020,"1,928"
Asia,Philippines,PHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2016,13
Asia,Philippines,PHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2017,13
Asia,Philippines,PHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2018,21
Asia,Philippines,PHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2019,31
Asia,Philippines,PHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2020,31
Asia,Philippines,PHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,"2,874"
Asia,Philippines,PHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,"2,884"
Asia,Philippines,PHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,"2,962"
Asia,Philippines,PHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,"2,995"
Asia,Philippines,PHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,"2,995"
Asia,Philippines,PHL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,2
Asia,Philippines,PHL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,2
Asia,Philippines,PHL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,3
Asia,Philippines,PHL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,13
Asia,Philippines,PHL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,13
Asia,Philippines,PHL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,782
Asia,Philippines,PHL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,906
Asia,Philippines,PHL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,910
Asia,Philippines,PHL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,960
Asia,Philippines,PHL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,"1,035"
Asia,Philippines,PHL,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2019,16
Asia,Philippines,PHL,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2020,16
Asia,Philippines,PHL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,427
Asia,Philippines,PHL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,427
Asia,Philippines,PHL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,427
Asia,Philippines,PHL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,427
Asia,Philippines,PHL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,427
Asia,Republic of Korea,KOR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,"74,868"
Asia,Republic of Korea,KOR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,"85,641"
Asia,Republic of Korea,KOR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,"86,737"
Asia,Republic of Korea,KOR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,"88,297"
Asia,Republic of Korea,KOR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,"88,289"
Asia,Republic of Korea,KOR,Total Non-Renewable,Nuclear,Nuclear,On-grid,2016,"23,116"
Asia,Republic of Korea,KOR,Total Non-Renewable,Nuclear,Nuclear,On-grid,2017,"22,529"
Asia,Republic of Korea,KOR,Total Non-Renewable,Nuclear,Nuclear,On-grid,2018,"21,850"
Asia,Republic of Korea,KOR,Total Non-Renewable,Nuclear,Nuclear,On-grid,2019,"23,250"
Asia,Republic of Korea,KOR,Total Non-Renewable,Nuclear,Nuclear,On-grid,2020,"23,250"
Asia,Republic of Korea,KOR,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2016,842
Asia,Republic of Korea,KOR,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2017,894
Asia,Republic of Korea,KOR,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2018,"1,094"
Asia,Republic of Korea,KOR,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2019,970
Asia,Republic of Korea,KOR,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2020,"1,036"
Asia,Republic of Korea,KOR,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2016,"4,700"
Asia,Republic of Korea,KOR,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2017,"4,700"
Asia,Republic of Korea,KOR,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2018,"4,700"
Asia,Republic of Korea,KOR,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2019,"4,700"
Asia,Republic of Korea,KOR,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2020,"4,700"
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,353
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,494
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,402
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,764
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,583
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Biogas,On-grid,2016,129
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Biogas,On-grid,2017,136
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Biogas,On-grid,2018,136
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Biogas,On-grid,2019,136
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Biogas,On-grid,2020,136
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2016,360
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2017,359
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2018,359
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2019,359
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2020,359
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2016,450
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2017,451
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2018,558
Asia,Republic of Korea,KOR,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2019,314
